Class,AngleCh1,AreaCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,ConvexHullAreaRatioCh1,ConvexHullPerimRatioCh1,DiffIntenDensityCh1,DiffIntenDensityCh3,DiffIntenDensityCh4,EntropyIntenCh1,EntropyIntenCh3,EntropyIntenCh4,EqCircDiamCh1,EqEllipseLWRCh1,EqEllipseOblateVolCh1,EqEllipseProlateVolCh1,EqSphereAreaCh1,EqSphereVolCh1,FiberAlign2Ch3,FiberAlign2Ch4,FiberLengthCh1,FiberWidthCh1,IntenCoocASMCh3,IntenCoocASMCh4,IntenCoocContrastCh3,IntenCoocContrastCh4,IntenCoocEntropyCh3,IntenCoocEntropyCh4,IntenCoocMaxCh3,IntenCoocMaxCh4,KurtIntenCh1,KurtIntenCh3,KurtIntenCh4,LengthCh1,NeighborAvgDistCh1,NeighborMinDistCh1,NeighborVarDistCh1,PerimCh1,ShapeBFRCh1,ShapeLWRCh1,ShapeP2ACh1,SkewIntenCh1,SkewIntenCh3,SkewIntenCh4,SpotFiberCountCh3,SpotFiberCountCh4,TotalIntenCh1,TotalIntenCh2,TotalIntenCh3,TotalIntenCh4,VarIntenCh1,VarIntenCh3,VarIntenCh4,WidthCh1,XCentroid,YCentroid
0,75.2821301,764,44.57475995,57.38683128,35.10150892,84.69410151,1.666220736,0.865356736,44.72794118,24.31029412,38.86470588,6.610053651,5.00717276,6.936343667,31.19162412,2.953704401,2766.918441,936.7621353,3056.510204,15889.58623,1.349936561,1.115704858,77.70743991,10.08293404,0.113494524,0.02157977,2.832167371,4.397380154,5.050291137,6.693859843,0.327062229,0.125560538,0.868124202,1.342633344,-0.016734676,60.49464403,289.5481277,32.71387849,137.2770794,175.5807479,0.443886901,2.125887712,3.131063131,1.016976536,1.525939749,0.661472949,5,14,32495,41107,25589,61742,33.58718515,51.67956149,68.21096928,28.45618031,380,54
0,36.76596797,588,25.50980392,103.3137255,33.05525847,78.78431373,1.190924658,0.840341863,36.52344498,28.72248804,45.33492823,5.773993384,4.752916817,6.109237017,27.36249247,1.407930822,1289.604383,915.9572068,2352.129252,10726.68649,1.416089959,1.344728367,48.9020587,12.51768547,0.140559003,0.053081138,3.187192759,4.538881807,4.847212728,6.095205127,0.365019011,0.233840304,2.968496532,3.268352795,-0.964872568,37.46430994,284.3281821,29.13812987,128.5377033,122.8394883,0.593774795,1.417281252,1.961608717,1.407163155,1.827369059,0.542050115,5,7,14311,57399,18544,44198,23.12271364,48.26721682,76.89821156,26.43392755,101,59
1,47.82613575,218,29.57692308,230.2307692,8.884615385,18.15865385,1.117178612,0.887905174,37.70933333,14.50933333,13.976,5.762507744,3.502733453,1.974321906,16.6611852,1.810619328,330.1643128,182.3488282,872.0907029,2421.677453,1.470573433,1.400438647,25.5532883,9.014059476,0.140044385,0.589740543,8.299368493,0.433137054,4.911628261,1.772218805,0.37037037,0.779569892,-0.737618521,1.067919214,2.12331188,24.03952266,337.5816523,23.6364783,128.3873334,69.13469555,0.590345296,1.564790213,1.651248582,0.364168908,1.292868202,1.928183052,3,5,6152,47681,1848,3777,19.47147436,11.72957119,38.75153622,15.36277672,81,39
1,69.76886699,414,47.43797468,131.8303797,102.1898734,122.5493671,1.373277412,0.659351586,53.69416785,93.33570413,87.83926031,6.550179635,7.167804589,6.580025919,22.96004698,1.737419216,846.3880132,487.1524416,1656.133787,6337.484924,1.748966832,1.3369092,65.01909723,6.726571154,0.007299633,0.0309064,15.42276002,7.748591663,7.53778289,6.544266262,0.04,0.162857143,6.09217904,7.775977523,-0.342223793,37.11341679,180.1068637,32.96921019,77.25549846,143.4913368,0.452120212,1.504112687,3.746314643,2.290570122,2.611581293,0.689323563,3,11,18738,51679,40365,48407,47.81984203,123.1049851,112.2918867,24.67462518,253,92
0,64.98954415,280,419.3470149,236.7238806,16.99626866,45.19029851,1.041218638,0.960355022,134.2983871,15.57258065,29.16532258,7.751668808,2.408685091,5.956812008,18.91218125,1.359496996,418.4204166,307.7759038,1123.655329,3541.795541,1.398267612,1.358700942,18.79875077,15.55655911,0.480657466,0.026220561,0.603073171,7.725512195,2.272642339,6.637364581,0.692,0.146341463,-0.953795874,6.593632078,-0.889138024,24.74026575,246.0773544,25.28622993,110.439885,68.71061976,0.620203897,1.351356973,1.284673485,0.133090295,2.709931266,0.352749615,4,5,112385,63175,4555,12111,236.9152088,40.05178533,35.42973363,18.30772049,375,51
1,151.6073281,227,97.93548387,212.7004608,21.79723502,40.79262673,1.076419214,0.970074817,61.32061069,22.48091603,28.07888041,6.779192781,2.7478229,3.116665655,17.01782649,2.695129256,429.2407553,159.2653689,909.8253968,2580.54179,1.408249999,1.47533737,25.28696049,9.49242518,0.372665346,0.365623754,1.421051267,1.031633923,2.937526424,3.031156875,0.607329843,0.603960396,-0.822573782,7.404412192,0.374750813,29.25902722,251.1581374,23.36888691,121.9904753,69.55877134,0.612977126,2.307097617,1.604048717,0.141892005,2.778590666,1.381076297,2,9,21252,45940,4730,8852,48.73161224,48.98796421,66.90682937,12.68217998,435,48
1,91.00323023,206,48.68020305,22.74111675,102.8020305,107.7918782,1.485781991,0.900060222,48.76744186,74.59883721,62.47674419,6.34891854,6.768260845,6.512276542,16.214641,2.67604223,369.9707338,138.2529504,825.9705215,2232.135914,1.45907447,1.329169178,35.91160491,6.158656348,0.008841202,0.014445863,10.70386905,7.549512987,7.083170094,6.817610175,0.028409091,0.095238095,0.751758991,1.59425853,-0.834735235,29.77555318,247.7810523,35.34738522,121.8155609,84.14052252,0.452705817,1.943708777,2.547282936,1.124823508,1.425837909,0.347948238,4,3,9590,4284,20252,21235,40.02821675,103.6339536,79.70804808,15.31893745,433,47
0,74.03145182,309,175.7355932,246.179661,79.67118644,100.2745763,1.046357616,0.956117619,70.59272727,63.50181818,72.41090909,7.47210267,6.151783108,6.186245491,19.84199028,1.565330207,518.5105024,331.2467236,1236.85941,4090.292066,1.383099631,1.48467328,22.97782603,13.77641879,0.031031532,0.044858595,8.276409755,8.434696361,6.470337873,6.360804305,0.154411765,0.197841727,-1.101267936,4.993794103,-0.915192585,25.5979183,302.6404563,17.16217496,118.56949,73.50848963,0.692569985,1.467616605,1.358367518,-0.037440529,2.080761255,0.39025026,2,7,51842,72329,23503,29581,91.97935244,100.3803463,87.07309922,17.4418293,61,78
1,52.72346574,218,20.3125,262.9759615,20.56730769,44,1.250851305,0.841969413,38.19137466,32.83827493,37.83018868,5.375249722,4.613698648,3.56249632,16.6611852,1.623845996,312.6719861,192.5502707,872.0907029,2421.677453,1.886162279,1.324956763,30.88869049,7.474028515,0.051892305,0.272526287,15.18977042,1.913760535,6.039154739,3.566608222,0.216216216,0.521505376,0.514058228,1.174941934,0.830951927,24.54901155,205.8385704,26.93222366,107.4527647,76.72543801,0.549185935,1.518048899,2.029140261,0.985828436,1.269281399,1.438986762,0,7,4225,54492,4278,9152,18.35555453,24.09087939,69.03482956,16.17142344,454,163
1,146.0080107,309,469.040678,381.0169492,224.4474576,552.1525424,1.099510604,0.943152045,206.3235832,159.5959781,280.2065814,7.948605805,5.370719472,7.497847376,19.84199028,1.495091191,506.7437672,338.9383673,1236.85941,4090.292066,1.522940396,1.329157372,23.393773,13.73309859,0.114275979,0.012018641,2.434600679,7.269377824,5.028525989,6.94478796,0.326007326,0.065934066,-1.176874991,3.540156628,-0.294668737,25.58240897,200.7706891,24.65659842,92.89585385,74.25374317,0.645889334,1.367038171,1.365700462,0.233574049,1.856866428,0.557804736,2,7,138367,112106,66212,162885,280.9734502,319.929743,411.4363684,18.71374883,305,53
1,73.38273223,181,35.61849711,4.046242775,88.57803468,10.03468208,1.274431058,0.929978084,41.00668896,59.68896321,11.47491639,5.996920696,6.487878482,2.179872562,15.19488005,4.045510398,374.3495936,92.53457705,725.3446712,1836.920879,1.865923037,1.482326689,33.70262182,5.808115627,0.008838056,0.478375422,16.62359828,0.876827846,7.117738221,2.361988885,0.025477707,0.700636943,1.13765779,0.365760348,3.74565114,32.75488831,219.5153945,29.31744313,98.72248037,79.0214749,0.548785792,3.246913148,2.538510034,1.062814454,0.829886221,2.100063113,2,3,6162,528,15324,1736,25.00807047,56.32534499,20.15170669,10.08800877,201,67
1,65.35813075,295,19.91489362,193.4007092,0.560283688,29.64539007,1.214465938,0.893292107,33.4,2.28627451,19.28235294,5.41742794,0.802819085,3.534311534,19.39986817,2.448512391,606.1029056,247.5392437,1182.353741,3822.917785,1.90129552,1.444566614,35.5706348,8.7592834,0.740944413,0.335000603,0.258716415,1.49130281,0.966010428,3.306319291,0.86381323,0.575875486,-0.380683673,28.53081197,-0.09186632,32.38229859,209.3268516,20.70526624,83.5766418,88.65983641,0.548583107,1.946123233,2.007618644,0.599745018,5.055436316,1.08223148,2,7,5616,54258,158,8360,15.66402092,2.229298125,41.63990086,16.6393875,250,52
1,37.36614978,222,237.0849057,240.6084906,519.0849057,15.95283019,1.320044297,0.89331917,145.416,350.8933333,19.57066667,7.374054653,5.621165523,2.934501432,16.82062602,3.552739139,475.8904636,133.9502972,888.861678,2491.868311,1.564850848,1.517874397,34.74865471,6.809701791,0.094048594,0.344127225,4.188104449,1.860934122,5.419750908,3.155563502,0.299465241,0.588235294,-0.649438919,-0.940659129,7.626515934,31.33449022,303.214616,28.31717226,125.7346348,83.116713,0.588161101,2.598767187,2.323262021,0.601410502,0.59139709,2.637587156,1,7,50262,50798,110046,3382,159.9527122,522.0756039,32.41865934,12.05744415,465,58
1,15.70469907,171,51.76829268,10.73780488,100.7195122,162.5182927,1.362857143,0.836302406,56.98596491,91.65964912,124.5157895,6.215222316,6.495824489,6.685346177,14.79435884,2.174105718,253.2956034,116.5056517,687.6099773,1695.458125,1.751814773,1.428442706,30.73450192,5.96829388,0.009739518,0.009134074,9.683886536,17.41283365,6.919007139,7.075373119,0.028169014,0.035211268,0.876394621,0.806809677,-0.52522086,22.9143885,209.4242422,16.41291525,84.71946449,73.40559159,0.508518827,1.553250145,2.337596076,1.182616557,1.321244942,0.217797212,0,5,8490,1598,16518,26653,46.95308992,106.8968359,104.2151546,14.75254233,274,86
0,94.5750089,364,138.5201149,415.3735632,125.8850575,442.066092,1.046025105,0.969402018,72.86830015,83.62480858,272.4058193,7.38780615,6.429602758,5.978628096,21.55082233,1.306566045,606.9544504,464.5417295,1459.07483,5240.710404,1.205834654,1.342028107,18.86330266,18.86330266,0.050134329,0.078405729,6.383001876,2.440881801,6.228971163,5.459261424,0.213414634,0.273846154,-0.771253261,1.517261038,0.321607767,24.04423383,217.9583021,51.68970849,97.52170727,75.45321064,0.782383781,1.240007038,1.205634094,0.234129012,1.100268104,1.120925852,2,5,48205,144203,43808,153839,70.76435842,118.0206416,537.3485338,19.39040109,364,152
0,86.20741134,589,47.01067616,128.341637,45.71886121,96.48042705,1.240430108,0.878351647,43.60478469,33.46124402,52.13110048,6.583812769,5.710555697,6.160736436,27.38686886,3.243815572,1962.700807,605.0593083,2356.321995,10755.38025,1.314455978,1.398729842,55.90398433,10.89829438,0.07276402,0.069542529,3.93020418,3.123087183,5.721587149,5.664113032,0.255859375,0.251953125,0.865883732,13.2323944,0.860638529,48.69086556,334.1234237,26.32206122,149.1070189,133.6045574,0.657942006,2.647938892,2.331464525,0.826702246,3.223296219,1.268376344,4,13,26420,71567,25694,54222,32.57840081,72.28686403,111.8315514,18.38821346,485,69
0,113.1103387,1408,551.6450893,199.2849702,27.53943452,123.2589286,1.070984266,0.893874574,186.7501928,22.97995374,87.15882806,9.413507856,5.570972863,6.700704645,42.35199365,1.55671452,5028.343543,3230.099982,5635.047619,39775.91683,1.171862146,1.211267384,58.08430996,24.65977627,0.046586857,0.065540983,9.050798378,5.947753484,6.543858641,6.045456191,0.207751938,0.248837209,-1.143758544,-0.046254664,-0.107551836,56.58888451,307.9529547,52.70382096,128.5162822,165.4881725,0.654162118,1.486996883,1.521505463,0.298176828,0.818583372,0.947310208,9,16,741411,266496,37013,165660,415.999075,26.60468862,133.9553494,38.05581918,95,97
1,148.8513852,164,15.17197452,7.910828025,9.171974522,5.363057325,1.158357771,0.839416482,29.6959707,14.75824176,13.24175824,4.892564285,3.634669179,3.372372115,14.47518259,1.396964004,190.1794718,136.1377038,658.260771,1588.074142,1.721587142,1,25.39425732,7.037642436,0.116714928,0.060945322,9.975633319,31.71565049,5.024947308,5.662760204,0.335766423,0.248175182,-0.355982842,0.644885581,1.418051584,19.31503979,206.7056034,30.23273293,86.11793986,64.86379951,0.571250161,1.295029218,1.873396127,0.673994068,1.196810946,1.426849841,4,6,2382,1086,1440,842,13.36083179,11.54563272,7.069403768,14.91475213,245,61
1,99.08164425,253,24.3553719,33.27272727,48.79752066,56.20661157,1.622714148,0.79586982,35.71733967,43.32304038,44.09738717,5.713597822,6.375018833,4.899171199,17.97139987,2.412626928,478.2882203,198.2437544,1014.643991,3039.095481,1.059766943,1.780427495,47.79637527,5.696379623,0.007366015,0.103024007,14.43878657,6.260890664,7.35454238,5.40467477,0.023474178,0.3125,-0.006990684,1.261173037,-1.030103057,33.11783841,216.6720538,27.81296864,105.3990168,106.9855098,0.430503368,1.861430487,3.345365677,0.666501095,1.182160524,0.468535689,3,4,5894,7811,11809,13602,17.23889486,40.57770214,55.92282423,17.79160632,359,80
0,176.5397464,620,383.1638514,105.9797297,45.98141892,50.61317568,1.074441687,0.94133696,98.80479148,49.03194321,30.06832298,8.452309946,4.303996684,6.044114207,28.10833221,1.146076637,1261.278347,1100.518331,2482.104308,11627.96875,1.252292505,1.17765544,29.04527099,21.81520019,0.213183305,0.042132377,3.137100431,6.199845684,4.246703318,6.449206161,0.45840708,0.196460177,-0.746585637,2.815572447,-0.761251924,30.78187707,238.8088477,26.87378115,90.29343224,101.7209424,0.717732427,1.095955019,1.299492199,0.684487208,1.901533968,0.509711994,4,9,226833,62149,27221,29963,319.7565034,78.31423617,43.65544642,28.08680698,143,56
1,78.4112296,411,25.43002545,27.66666667,53.70737913,95.21628499,1.509933775,0.777718574,39.35260931,45.33286319,60.30888575,5.721651431,6.38968599,5.714252555,22.90184651,1.597274443,805.3787145,504.2206229,1647.748299,6289.413107,1.327956536,1.476849393,56.73101065,7.672333121,0.016518551,0.073713625,14.40497979,3.3917664,7.197337186,5.465350566,0.106741573,0.254957507,1.819799031,7.437260021,0.681654484,37.39062196,183.6814436,28.73970288,77.35845314,128.8066875,0.424186385,1.439631109,3.033307331,1.150260609,1.93331508,1.31238935,3,8,9994,10481,21107,37420,22.11411105,48.03320916,125.0788313,25.97236315,186,53
0,5.608709284,534,32.9372549,173.8294118,3.360784314,56.82156863,1.362101313,0.807742726,42.51554126,7.351554126,38.02036442,6.206513154,2.926265682,5.235122991,26.08911292,3.035455345,1641.302907,540.7106086,2138.29932,9297.722069,1.956426926,1.484894684,65.27011256,8.55955482,0.154665461,0.148972164,9.742999311,3.526327281,4.589116822,4.940078352,0.386462882,0.384279476,-0.010969921,3.396218018,-0.243252314,50.72698599,231.4913629,35.01967377,85.74203302,147.6593348,0.512106498,2.465073641,3.105587987,0.636774604,1.889130297,0.977697715,4,12,16798,88144,1714,28979,23.88042073,5.260585162,67.61672207,20.57828421,206,81
1,88.09610121,178,58.61764706,2.288235294,138.9647059,34.02941176,1.082287308,0.931602049,54.30693069,102.1551155,32.80858086,6.320129007,6.764398345,3.227945462,15.06255637,2.610185035,292.9075594,112.217163,712.7664399,1789.347446,1.719516458,1.371340988,24.21104742,7.760396593,0.007498103,0.289622711,20.31181834,1.191257307,7.297437533,3.429174759,0.031847134,0.54109589,0.234019659,1.217485635,5.985327384,24.72793518,240.6350591,20.11466563,121.1768864,63.94288803,0.677224577,2.32391996,1.7317076,0.851759558,1.109204239,2.483869409,2,5,9965,220,23624,5785,38.84071144,87.73052954,67.36445445,10.64061397,117,79
1,92.17125661,176,33.02380952,4.851190476,74.14880952,22.82142857,1.280555556,0.864331881,42.67697595,65.7766323,19.45360825,5.790075681,6.40681214,3.489629658,14.97369095,2.713419275,293.3890669,108.125224,704.3809524,1757.863782,1.694719517,1.2388282,31.42229201,6.004446439,0.008228352,0.240744062,13.92867946,2.211007657,7.146069926,3.942572085,0.026845638,0.496644295,3.459408357,4.277205445,-0.084548392,25.65443909,244.7626292,43.55704941,107.319401,74.8534769,0.533810698,1.995100182,2.363201115,1.673788469,1.97533224,1.131893858,2,4,5548,648,12457,3834,29.82128362,73.43231739,32.17425054,12.85872224,141,66
1,21.21228492,377,29.86666667,163.55,11.38055556,38.58611111,1.295125165,0.828149293,39.08294931,20.64362519,21.34101382,5.998527773,2.770511363,3.765580295,21.91923914,2.392554468,864.1839941,361.1972082,1509.387755,5514.105194,1.084101807,1.040710406,48.5895528,8.186668568,0.318880682,0.33214296,2.842364834,1.035329986,3.31044388,3.302533026,0.56097561,0.572755418,1.930956107,32.90452909,-0.064659812,38.74851643,224.8923594,26.1021237,112.560512,113.5524427,0.484814004,1.929054437,2.579469602,1.120100773,4.999112682,1.134321237,1,12,10752,58519,4097,13891,21.59832812,31.21639811,54.71586532,20.08679263,383,52
1,43.15215722,846,35.76608911,5.409653465,81.14232673,44.58168317,2.108044627,0.65347518,44.89747095,70.41079973,34.11551606,6.343954156,7.311769552,5.406217165,32.83824244,1.913874026,2598.934091,1357.944178,3387.736961,18541.22128,1.486756716,1.394774463,121.0067388,7.375872926,0.004587672,0.097039456,23.2966248,4.577878074,8.045485759,5.51912972,0.014965986,0.308843537,0.877526824,1.855671284,1.500946024,56.53153833,168.8476064,23.36888691,70.25603839,256.7652235,0.350744762,1.323497452,5.87810019,0.906132363,1.118041642,1.480947572,2,20,28899,3564,65563,36022,26.14067974,55.52194545,58.00192692,42.71374928,227,108
1,87.53350251,246,130.4808511,3.604255319,147.1319149,98.11914894,1.250255363,0.900083036,83.3943662,98.24413146,48.62910798,7.003611908,4.757997596,6.856253651,17.70957568,1.706649702,384.9422128,225.5543199,985.2947846,2908.192092,1.009174181,1.367718308,30.39904844,8.439195378,0.152598421,0.008731022,2.773305412,7.776644991,4.62875816,7.126100216,0.393364929,0.028436019,4.421724211,3.646743127,-0.624065535,24.41648496,246.7852242,22.61669161,110.6790999,77.67648763,0.60663472,1.468207219,1.871568343,2.13012922,2.147932795,0.366379436,2,7,30663,613,34576,23058,110.7195165,270.0507825,64.72372263,16.63013548,102,37
1,149.421392,366,298.6571429,350.9857143,180,69.41428571,1.230136986,0.907320861,134.9411765,125.8111455,61.6873065,7.908886719,4.792387135,5.87218174,21.61266126,1.988534084,755.2489612,379.8018688,1467.460317,5285.953792,1.33053361,1.320142951,35.51806733,10.77164095,0.200777773,0.062724481,2.074022239,7.391621933,4.336574831,5.99472784,0.441717791,0.239263804,-0.098400463,1.429263953,0.911237178,31.09027444,296.9744367,27.31864546,131.5050969,92.57941656,0.575241644,1.51562952,1.782728661,0.665231609,1.40690075,1.201928878,3,9,104530,122496,63000,24295,176.2044661,244.4131631,80.42598956,20.51310959,59,64
0,16.0055243,564,41.23376623,226.16141,56.07977737,104.9925788,1.147849462,0.881818103,49.14667988,53.06739346,66.7086224,6.456315867,5.158345333,6.113050197,26.82060728,2.02574444,1456.790249,719.1382193,2259.888889,10101.93207,1.430713601,1.099962662,45.73548412,12.78848943,0.151333023,0.076024488,4.527337855,4.89143651,5.025349723,5.846103507,0.384305835,0.265625,3.485232307,4.75905692,-0.833545627,43.45423371,238.2975575,23.87913633,111.3933798,117.0479471,0.62496041,2.0887651,1.863985953,1.664300226,2.024413732,0.576632642,5,9,22225,121363,30227,56591,38.78437001,81.73537065,102.8547436,20.80379153,414,159
0,134.9630945,485,205.9136069,414.2894168,128.1425486,370.6263499,1.080208333,0.950875675,93.07586207,102.4367816,200.0275862,7.855583295,5.952225299,7.0094152,24.85791622,1.990323642,1149.621528,577.6053219,1941.240363,8042.531718,1.551753546,1.314217671,30.80531068,16.33254918,0.097541287,0.040914256,3.670114943,4.197701149,5.41108229,6.11660178,0.308045977,0.181609195,-0.156627705,5.600463162,-0.046075037,34.02856197,307.2003726,38.91823075,124.9552309,94.27571972,0.703450752,1.67842357,1.405748756,0.243784375,2.204392085,0.986367471,3,11,95338,191354,59330,171600,96.75386313,178.9372912,399.8881063,20.27412065,81,49
1,121.7075989,613,80.51282051,64.87008547,191.1025641,74.51623932,1.733333333,0.857589704,73.60623782,193.4990253,57.64327485,7.270431585,7.984691306,4.68469523,27.94165703,8.983454896,3468.782307,386.1300966,2452.755102,11422.34031,1.916393122,1.052966359,113.1569026,5.83576545,0.005054426,0.182710863,21.40289136,2.214702025,7.891223096,4.325395725,0.014285714,0.419047619,1.126075076,1.725404124,3.958874655,97.58338908,252.5729157,25.430901,125.5742918,237.9853362,0.381493011,5.924397417,6.825100945,1.19674429,1.396139987,2.174981476,2,15,47100,37365,111795,43592,59.62710555,164.6830878,135.8374726,16.47144549,454,107
